Account,Date,daily_pnl,total_trades,closed_trades,wins,avg_trade_size_usd,win_rate,Broad_Sentiment,size_segment
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-23,229.609892,122,61,57,128.88065573770493,0.9344262295081968,Greed,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-24,347.22838,120,62,60,145.0465,0.967741935483871,Greed,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-25,124.70498799999999,118,51,47,241.47220338983053,0.9215686274509803,Greed,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-26,273.211119,106,50,48,334.20924528301884,0.96,Greed,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-27,838.930696,268,121,114,1223.7995522388057,0.9421487603305785,Greed,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-28,1019.55769,151,82,75,624.2161589403973,0.9146341463414634,Greed,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-29,152.618804,42,21,21,340.8880952380952,1.0,Greed,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-30,1234.2072,86,62,55,394.06465116279065,0.8870967741935484,Greed,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-31,755.916254,49,40,38,374.2630612244898,0.95,Greed,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-01,3.536668000000001,51,29,21,1057.5154901960784,0.7241379310344828,Greed,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-02,-1416.906536,91,16,5,1328.6620879120878,0.3125,Greed,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-03,439.634046,75,46,45,1251.5914666666667,0.9782608695652174,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-04,1291.500575,48,17,17,1139.6597916666667,1.0,Greed,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-05,696.8107239999999,83,38,37,912.4063855421687,0.9736842105263158,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-06,358.877096,45,17,17,1453.7044444444446,1.0,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-07,932.4458159999999,54,36,36,596.832037037037,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-08,0.0,32,0,0,630.2528125,0.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-09,31.14195,17,11,11,685.0323529411764,1.0,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-10,436.833818,43,29,29,1075.9925581395348,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-11,593.326371,41,19,19,984.2039024390244,1.0,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-12,198.780392,59,31,27,717.646779661017,0.8709677419354839,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-13,287.27875,42,21,21,647.7471428571429,1.0,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-14,404.813032,47,38,37,536.6263829787234,0.9736842105263158,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-15,64.653448,9,8,8,257.83222222222224,1.0,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-16,59.664989,11,4,4,503.33272727272725,1.0,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-17,115.824682,28,18,18,466.69214285714287,1.0,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-18,45.659497,36,7,7,404.88444444444445,1.0,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-19,20.62415,22,7,7,508.5995454545455,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-20,278.142839,53,26,26,429.3352830188679,1.0,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-21,591.659533,93,61,61,320.8220430107527,1.0,Greed,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-22,408.03639799999996,58,18,17,523.8093103448275,0.9444444444444444,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-23,39.91436,24,9,9,550.5720833333334,1.0,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-24,180.244855,61,27,27,282.4104918032787,1.0,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-25,168.27053,49,13,13,883.3975510204082,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-26,64.59776,34,15,13,242.27088235294116,0.8666666666666667,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-27,71.919819,30,14,13,765.107,0.9285714285714286,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-28,-3425.450348,81,29,26,1611.6066666666666,0.896551724137931,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-01,557.9358,37,14,14,840.2127027027027,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-02,8330.21747,73,56,56,1432.3072602739728,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-03,494.669357,58,21,21,536.928448275862,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-04,163.73415,43,13,13,1091.9493023255814,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-05,437.35445200000004,26,20,20,1109.076923076923,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-06,291.46926,21,13,13,856.63,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-07,411.824274,40,15,15,748.432,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-08,173.811132,35,14,14,698.2522857142857,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-09,140.953497,36,6,6,1118.493611111111,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-10,-4026.754395,31,16,3,838.0596774193548,0.1875,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-11,0.0,24,0,0,538.44125,0.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-12,33.01095,9,4,4,851.8611111111111,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-13,465.046501,22,13,12,881.3063636363636,0.9230769230769231,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-14,0.0,4,0,0,262.4975,0.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-16,106.912886,27,18,18,618.9422222222222,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-17,0.0,2,0,0,653.5999999999999,0.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-18,40.9165,15,7,7,703.816,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-19,54.9718,33,30,30,539.8872727272727,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-20,144.656157,20,12,10,1620.353,0.8333333333333334,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-21,0.5844,12,1,1,187.86083333333332,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-22,132.087931,17,9,9,559.405294117647,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-23,79.086899,14,13,13,840.6328571428572,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-24,808.135252,45,31,31,1334.7422222222222,1.0,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-25,417.38885700000003,33,12,12,530.670303030303,1.0,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-26,379.04079,35,16,16,637.0742857142857,1.0,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-27,-133.035992,38,9,6,1857.9734210526317,0.6666666666666666,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-28,-21.766132,41,4,1,876.1812195121952,0.25,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-29,28.499012000000004,15,5,5,468.65066666666667,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-30,-743.288757,44,11,1,726.7522727272727,0.09090909090909091,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-31,3.5652170000000005,52,14,7,375.1351923076923,0.5,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-01,768.351892,41,29,27,422.4107317073171,0.9310344827586207,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-02,669.381363,70,42,42,414.13428571428574,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-03,149.51234499999998,85,21,10,453.3190588235294,0.47619047619047616,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-04,498.73528200000004,100,63,56,280.5443,0.8888888888888888,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-05,177.049662,56,38,34,331.27535714285716,0.8947368421052632,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-06,-476.77056300000004,74,38,27,387.5243243243243,0.7105263157894737,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-07,-19833.530157,150,110,27,830.2844666666666,0.24545454545454545,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-08,230.103259,65,28,24,279.894,0.8571428571428571,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-09,94.077376,53,19,12,244.56867924528302,0.631578947368421,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-10,73.76740699999999,22,14,11,166.24727272727273,0.7857142857142857,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-11,67.00618399999999,14,6,6,335.15785714285715,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-12,10.499265,3,3,3,78.19,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-13,-902.0714839999999,19,17,6,269.5942105263158,0.35294117647058826,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-14,27.177561,14,8,7,180.60857142857142,0.875,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-15,-48.794434,17,5,1,186.68235294117648,0.2,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-16,8.738942,9,3,3,32.69,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-17,-15.688322,10,4,1,162.429,0.25,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-18,22.793679,8,7,6,160.54125,0.8571428571428571,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-19,40.803149000000005,7,4,4,75.5942857142857,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-20,7.707293999999999,2,2,2,87.145,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-21,19.956089,6,5,5,78.33833333333334,1.0,Fear,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-22,11.839106000000001,5,2,2,58.678,1.0,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-23,50.899228,13,10,8,91.10846153846154,0.8,Greed,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-24,1.023851,1,1,1,182.34,1.0,Greed,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-27,0.265698,1,1,1,49.96,1.0,Greed,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-28,-0.08516699999999999,8,5,1,156.87,0.2,Neutral,Low Size
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-05-01,16.923621,2,2,2,135.32,1.0,Neutral,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-10-31,-2.5534149999999998,9,3,0,3327.722222222222,0.0,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-01,-0.09906000000000104,14,8,4,2139.280714285714,0.5,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-06,-3.41119,3,2,0,666.84,0.0,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-08,-710.786946,15,10,0,2003.9206666666666,0.0,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-13,-17.60528,10,7,2,582.841,0.2857142857142857,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-14,2215.402997,69,14,14,1825.0886956521738,1.0,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-15,2137.203852,33,22,22,1024.2048484848485,1.0,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-16,1484.528402,22,13,13,1292.3377272727273,1.0,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-18,-8.138354999999999,15,8,4,393.86333333333334,0.5,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-20,2626.800865,76,50,48,2627.9109210526312,0.96,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-21,-0.15074600000000027,22,15,4,1508.5563636363636,0.26666666666666666,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-22,-260.909686,57,31,3,7077.548245614035,0.0967741935483871,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-29,31.04129,10,9,9,525.317,1.0,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-30,59.744873999999996,6,2,2,6943.03,1.0,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-02,16196.864846,53,30,30,2348.7403773584906,1.0,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-03,121.535562,59,26,14,1685.5867796610169,0.5384615384615384,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-04,7591.307059,37,25,25,3426.9959459459456,1.0,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-05,2069.92634,33,30,30,890.1048484848485,1.0,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-06,-123.870122,9,4,0,2324.0444444444447,0.0,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-10,130.883691,12,7,7,1585.4033333333334,1.0,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-11,8544.6855,19,10,10,6550.684736842106,1.0,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-12,7639.595794,62,39,39,5565.801451612903,1.0,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-13,1966.9289449999999,63,49,49,1823.863492063492,1.0,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-17,214.770101,15,11,11,1000.812,1.0,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-20,305.55784,11,10,10,2609.3063636363636,1.0,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-23,6.476289999999996,29,23,12,7631.325517241379,0.5217391304347826,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-24,343.63336100000004,11,6,6,2630.031818181818,1.0,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-30,0.19908,2,1,1,34.21,1.0,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-31,2243.319777,49,48,48,4127.501224489796,1.0,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-10,21980.47249,136,125,125,2289.4099264705883,1.0,Neutral,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-11,-2.454844,7,3,0,1785.1328571428571,0.0,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-15,-18.998214,12,9,3,1943.5483333333332,0.3333333333333333,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-17,913.985947,57,38,38,6517.080175438597,1.0,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-18,-33.4413,2,1,0,116.66499999999999,0.0,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-19,11437.823511999999,74,46,46,7532.947432432432,1.0,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-20,1535.55008,82,30,11,8402.275975609757,0.36666666666666664,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-21,59.672564,15,6,6,125.14200000000001,1.0,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-22,12769.669401000001,229,100,65,1080.5076419213974,0.65,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-23,3776.64959,104,67,60,2468.1846153846154,0.8955223880597015,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-24,363.482456,38,26,19,2124.9794736842105,0.7307692307692307,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-25,2167.17715,53,33,33,5537.374905660377,1.0,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-30,159.201612,15,6,6,4589.114666666666,1.0,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-31,14418.18988,132,115,113,5257.4305303030305,0.9826086956521739,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-01,88.50699399999999,21,16,12,5610.000952380952,0.75,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-06,-639.3510530000001,61,44,35,3750.11868852459,0.7954545454545454,Neutral,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-07,-1145.924392,149,102,6,2135.150268456376,0.058823529411764705,Fear,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-13,17378.569333,321,206,206,3578.9056074766354,1.0,Neutral,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-15,590.06989,47,32,32,1285.8944680851064,1.0,Neutral,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-20,3057.28245,149,141,132,5680.961208053691,0.9361702127659575,Neutral,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-21,8502.805925,60,26,26,2810.3466666666664,1.0,Greed,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-25,169.617628,24,18,15,1016.4883333333333,0.8333333333333334,Fear,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-26,25.30602,10,9,9,156.53799999999998,1.0,Fear,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-05,11113.173067,89,58,58,2537.6704494382025,1.0,Fear,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-06,279.152034,15,11,11,1287.3273333333334,1.0,Fear,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-07,1.17533,3,1,1,972.65,1.0,Fear,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-11,276.7687,13,10,10,3849.383076923077,1.0,Fear,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-13,924.898908,25,9,1,4074.8460000000005,0.1111111111111111,Neutral,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-21,1215.774424,74,53,53,1528.0594594594593,1.0,Fear,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-23,514.5145660000001,15,9,9,919.33,1.0,Fear,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-25,-3323.090682,211,72,4,2000.0732701421803,0.05555555555555555,Neutral,High Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-26,2323.99174,65,49,49,1894.7783076923076,1.0,Neutral,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-01,1334.414834,9,4,4,1193.0444444444445,1.0,Fear,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-02,1.1031579999999999,6,3,2,395.24,0.6666666666666666,Fear,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-03,160.127816,26,19,19,739.3319230769231,1.0,Fear,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-11,1419.922474,45,34,34,1310.5517777777777,1.0,Fear,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-14,18.103863,8,7,5,133.5325,0.7142857142857143,Fear,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-18,11.209037,7,6,6,74.56857142857143,1.0,Fear,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-23,29.8368,2,1,1,1284.69,1.0,Greed,Low Size
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-25,0.18414,3,2,2,47.086666666666666,1.0,Greed,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2023-05-01,0.0,3,0,0,159.0,0.0,Greed,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-11,0.0,2,0,0,23066.935,0.0,Greed,High Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-15,152.85358,9,9,9,69.98444444444445,1.0,Neutral,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-16,-3238.8,6,2,0,10580.346666666666,0.0,Greed,High Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-28,-2478.06972,11,11,0,1646.2754545454545,0.0,Neutral,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-04-16,0.0,1,0,0,91.08,0.0,Greed,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-05-29,0.0,5,0,0,6113.468,0.0,Greed,High Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-07-24,0.0,3,0,0,0.4266666666666667,0.0,Greed,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-07-26,0.0,1,0,0,0.81,0.0,Greed,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-01,0.0,1,0,0,0.74,0.0,Neutral,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-03,0.0,1,0,0,0.65,0.0,Fear,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-04,0.0,1,0,0,0.01,0.0,Fear,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-06,215.754798,27,21,8,28.555555555555557,0.38095238095238093,Fear,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-07,0.0,11,0,0,0.0036363636363636364,0.0,Fear,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-17,0.0,29,0,0,1035.7675862068966,0.0,Fear,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-30,0.0,1,0,0,0.69,0.0,Fear,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-09-05,0.0,1,0,0,0.84,0.0,Fear,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-18,48.185146,6,4,2,116.12333333333333,0.5,Greed,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-19,0.0,1,0,0,0.01,0.0,Greed,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-29,17511.326788,56,37,36,1817.6805357142857,0.972972972972973,Greed,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-30,19050.661786,39,27,27,2556.5420512820515,1.0,Greed,High Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-01,13.566929,3,2,2,11.366666666666667,1.0,Greed,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-02,0.0,1,0,0,0.0,0.0,Greed,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-14,0.0,36,0,0,5555.551944444444,0.0,Greed,High Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-15,346.827642,6,5,5,117.02833333333335,1.0,Greed,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-16,0.0,4,0,0,0.0,0.0,Greed,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-20,22.80272,3,1,1,15.183333333333332,1.0,Greed,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-01-20,0.0,2,0,0,183.07999999999998,0.0,Greed,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-01-23,-5978.38652,3,3,2,6.186666666666667,0.6666666666666666,Greed,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-01-24,0.0,2,0,0,0.005,0.0,Greed,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-02-14,19.530304,2,2,2,25.39,1.0,Neutral,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-02-21,-350.632694,7,5,0,184.87857142857143,0.0,Greed,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-03-06,600.008922,37,37,26,1400.675945945946,0.7027027027027027,Fear,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-03-10,-8224.491085,26,26,0,1653.866153846154,0.0,Fear,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-03-11,-58444.949486,119,119,0,1948.151092436975,0.0,Fear,High Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-06,0.0,19,0,0,2105.072105263158,0.0,Fear,High Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-07,9485.86,61,21,21,1811.634426229508,1.0,Fear,Low Size
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-09,0.0,30,0,0,1333.3193333333334,0.0,Fear,Low Size
